model_name,x,y,speed,progress,thr,brk,rev
ppo_T1,79.22529734192275,210.1986340836841,91.23047686009106,728.4804706447541,0.0,1.0,0.0
ppo_T1,79.5638032261357,206.53797964860632,91.90680444987987,732.6803246846025,1.0,0.0,0.0
ppo_T1,79.91796168645863,202.93174726148538,90.58952838538505,736.8804590978538,1.0,1.0,0.0
ppo_T1,80.28605490159302,199.3796105865044,89.27894339083018,741.0808873827541,1.0,1.0,0.0
ppo_T1,80.65940107389794,195.92327931910535,86.91092133031688,743.1811953682916,0.0,1.0,0.0
ppo_T1,81.04359395004963,192.5204043673179,85.6123607590783,747.3819274047903,1.0,1.0,0.0
ppo_T1,81.43722888576697,189.17070696476415,84.31867064629179,751.582689694908,1.0,1.0,0.0
ppo_T1,81.83899459166868,185.8739227276052,83.02936976161858,753.6830402667822,1.0,1.0,0.0
ppo_T1,82.24766721728778,182.62980090927027,81.74403528364908,757.8836240703558,1.0,1.0,0.0
ppo_T1,82.66210479233499,179.43810368204484,80.46229588248772,759.9838473058181,1.0,1.0,0.0
ppo_T1,83.08124200539609,176.29860544599947,79.18382559551141,764.1841523214518,1.0,1.0,0.0
ppo_T1,83.51470744493365,173.1318650605635,79.90673061460669,766.2842391280473,1.0,0.0,0.0
ppo_T1,83.95116733506819,170.0170121443538,78.6320780809129,770.4843022412613,1.0,1.0,0.0
ppo_T1,84.40477304567698,166.9586128281654,77.29636358667902,772.584290096434,1.0,1.0,0.0
ppo_T1,84.87495385897714,163.91838592698983,76.90923874861859,776.7842137671935,0.0,0.0,0.0
ppo_T1,85.37092115185446,160.8546986398232,77.58931687557917,778.8841671354517,1.0,0.0,0.0
ppo_T1,85.86862474432823,157.88754556743405,75.21513403626633,783.0841096146559,0.0,1.0,0.0
ppo_T1,86.366226231384,155.01639417062788,72.84880568385319,785.1841215243817,0.0,1.0,0.0
ppo_T1,86.8861307360789,152.12068065217008,73.55039715639414,787.2841753115539,1.0,0.0,0.0
ppo_T1,87.41339796869283,149.27888817701768,72.25733183569135,791.4844475417289,1.0,1.0,0.0
ppo_T1,87.94652943788618,146.49060016884889,70.9699724352758,793.5846774703643,1.0,1.0,0.0
ppo_T1,88.48412935943084,143.75542371539157,69.68771370905391,795.6849697768187,1.0,1.0,0.0
ppo_T1,89.01426983892313,141.11425659884975,67.3461796684589,799.8856921696095,0.0,1.0,0.0
ppo_T1,89.54640022801414,138.525449451071,66.0732793920152,801.986067191175,1.0,1.0,0.0
